loss_values_without_dropout,loss_values_with_dropout
0.00561843067407608,0.025117358192801476
0.005563434679061174,0.027096858248114586
0.005556382238864899,0.023104200139641762
0.005337511654943228,0.02622896619141102
0.005316410679370165,0.02374710701406002
0.005309689790010452,0.02244989201426506
0.00559984240680933,0.02541399747133255
0.005396627355366945,0.019950639456510544
0.00549791194498539,0.029556427150964737
0.005233069881796837,0.025539066642522812
0.005642724689096212,0.02510508894920349
0.005672561936080456,0.026832254603505135
0.005540682468563318,0.02202126756310463
0.005326534155756235,0.0234859399497509
0.005560674238950014,0.025993643328547478
0.005280487239360809,0.024329332634806633
0.005431708879768848,0.027780957520008087
0.0054664756171405315,0.02411661483347416
0.005597853567451239,0.024440452456474304
0.005644091870635748,0.023312868550419807
0.005231423769146204,0.024746961891651154
0.005459425039589405,0.022627834230661392
0.005735982209444046,0.02781977318227291
0.005610576830804348,0.024491161108016968
0.005279942415654659,0.025181099772453308
0.005506281275302172,0.023387430235743523
0.005364618729799986,0.02730589359998703
0.005447928793728352,0.025373633950948715
0.005338361952453852,0.02299473062157631
0.0058155967853963375,0.023650534451007843
0.005316432099789381,0.026461457833647728
0.005459461826831102,0.0240817628800869
0.005396008957177401,0.021920733153820038
0.005439920350909233,0.02217959798872471
0.005241645034402609,0.023070963099598885
0.005400644615292549,0.023966539651155472
0.005361763294786215,0.021452391520142555
0.005335984285920858,0.025756236165761948
0.005575654562562704,0.026213306933641434
0.005419685505330563,0.02568715810775757
0.0053449817933142185,0.02286219224333763
0.005554512143135071,0.0263963732868433
0.0054193176329135895,0.02374172769486904
0.0052825710736215115,0.02558963932096958
0.005584235303103924,0.025659088045358658
0.005354774184525013,0.02217935584485531
0.005481116008013487,0.025551320984959602
0.005386791191995144,0.02380075491964817
0.005471063312143087,0.02363176830112934
0.005248697474598885,0.02415996789932251
0.0053080664947628975,0.024592557922005653
0.005533071234822273,0.022003086283802986
0.00534079922363162,0.024228068068623543
0.00532121816650033,0.024583203718066216
0.0054650562815368176,0.02372477948665619
0.005547595676034689,0.025566836819052696
0.005339290015399456,0.026590218767523766
0.005546995904296637,0.024395056068897247
0.005521758925169706,0.02413962036371231
0.005532559938728809,0.02559102512896061
0.005327213555574417,0.023553460836410522
0.0054204389452934265,0.024437064304947853
0.0053509012795984745,0.02321072854101658
0.005495008546859026,0.021503889933228493
0.005506651941686869,0.024842355400323868
0.005095559172332287,0.02418072335422039
0.005270136520266533,0.02431509830057621
0.0053527881391346455,0.02300427481532097
0.00521202152594924,0.02722727693617344
0.00543097173795104,0.023737598210573196
0.0051391152665019035,0.023306310176849365
0.005302984733134508,0.02055761031806469
0.005321083590388298,0.02528177946805954
0.005295890383422375,0.026057031005620956
0.0053264908492565155,0.023605307564139366
0.005497171077877283,0.027365734800696373
0.005319172982126474,0.02599269337952137
0.00532903429120779,0.024194585159420967
0.005471584387123585,0.022828994318842888
0.005296630784869194,0.024428842589259148
0.005236855708062649,0.026039179414510727
0.005599018651992083,0.020989056676626205
0.005320834461599588,0.02517717145383358
0.005641901399940252,0.027256548404693604
0.0054010855965316296,0.02542767859995365
0.005410496145486832,0.024125654250383377
0.005500534549355507,0.02623833902180195
0.005588915199041367,0.019978774711489677
0.005247562658041716,0.025455165654420853
0.005360839422792196,0.02141878381371498
0.005665054079145193,0.026646556332707405
0.005299519281834364,0.023167725652456284
0.005374092608690262,0.023776210844516754
0.005197032820433378,0.026229500770568848
0.0053046285174787045,0.023088332265615463
0.005033873021602631,0.02604159340262413
0.005448190961033106,0.02759566716849804
0.005567470099776983,0.02402428537607193
0.0054150791838765144,0.025170328095555305
0.005432057194411755,0.023412445560097694
0.005387490149587393,0.024824002757668495
0.00529841473326087,0.026879433542490005
0.005381370894610882,0.02803724817931652
0.005476874765008688,0.02138604409992695
0.005257070995867252,0.027275383472442627
0.005283425096422434,0.024785500019788742
0.005269237328320742,0.02282315120100975
0.005431062541902065,0.02369837835431099
0.005257055163383484,0.02349580079317093
0.005495382938534021,0.02475932613015175
0.005110553931444883,0.02214117906987667
0.005436813924461603,0.022555813193321228
0.0053667426109313965,0.024312080815434456
0.005401974078267813,0.024653319269418716
0.005240402650088072,0.022755494341254234
0.005331702996045351,0.024593686684966087
0.005389259662479162,0.025464680045843124
0.004867346491664648,0.024591146036982536
0.005414919462054968,0.022964153438806534
0.0052972822450101376,0.023034803569316864
0.005426696036010981,0.025863615795969963
0.005371532868593931,0.02370927855372429
0.005152009893208742,0.026003248989582062
0.004926902242004871,0.023073766380548477
0.005428885109722614,0.02153627760708332
0.005461903288960457,0.025063324719667435
0.005457479041069746,0.02722756192088127
0.005227346904575825,0.024832842871546745
0.0054575735703110695,0.021092742681503296
0.0051254453137516975,0.02186812087893486
0.005068608094006777,0.02298012003302574
0.005294314585626125,0.025698797777295113
0.005436121951788664,0.023506484925746918
0.005404850002378225,0.02153141424059868
0.005214124917984009,0.02304529771208763
0.005313705652952194,0.025243006646633148
0.005397503729909658,0.024915341287851334
0.004845454823225737,0.026359710842370987
0.005511930678039789,0.018430080264806747
0.0053080180659890175,0.023223232477903366
0.005323919001966715,0.025825781747698784
0.0054930089972913265,0.0249917134642601
0.005061937030404806,0.024286452680826187
0.00516479043290019,0.022358166053891182
0.004921620711684227,0.024198785424232483
0.00534217432141304,0.02444588579237461
0.005184007342904806,0.02449715882539749
0.0054304338991642,0.025963395833969116
0.00543161341920495,0.023318689316511154
0.005354419816285372,0.019965581595897675
0.005311909597367048,0.026185017079114914
0.005282460246235132,0.025323107838630676
0.00520110409706831,0.025333140045404434
0.004999599885195494,0.024420103058218956
0.0054009477607905865,0.021955832839012146
0.0053977081552147865,0.023738617077469826
0.005234525538980961,0.024404261261224747
0.004995911847800016,0.022460613399744034
0.005031719338148832,0.023948706686496735
0.005283682607114315,0.02223907597362995
0.005213482771068811,0.023169606924057007
0.005257822573184967,0.024657689034938812
0.005075802095234394,0.02368154563009739
0.00548224663361907,0.018297286704182625
0.005348517093807459,0.025030145421624184
0.005081820767372847,0.02316376566886902
0.005276039242744446,0.02262122556567192
0.005167522467672825,0.025726445019245148
0.005132785998284817,0.023591026663780212
0.005306900478899479,0.02575877122581005
0.0053098550997674465,0.02325325645506382
0.005194674711674452,0.02144503779709339
0.005262918304651976,0.02368917129933834
0.00507088890299201,0.024774134159088135
0.005357705522328615,0.02612505480647087
0.005163571797311306,0.024181095883250237
0.005311186425387859,0.02153669483959675
0.005279525648802519,0.022400638088583946
0.005228769034147263,0.025452278554439545
0.004965674132108688,0.020376011729240417
0.005306629464030266,0.02353028394281864
0.005168503616005182,0.024547245353460312
0.0052328165620565414,0.021167416125535965
0.005260031204670668,0.026409929618239403
0.0049579390324652195,0.024815792217850685
0.005143497139215469,0.025179598480463028
0.005314527545124292,0.024134663864970207
0.005110115744173527,0.022356556728482246
0.005255536176264286,0.024458147585392
0.005486248526722193,0.025306327268481255
0.005100186914205551,0.02547767199575901
0.00559569476172328,0.027321768924593925
0.005215103272348642,0.02244526892900467
0.005094422958791256,0.028797054663300514
0.005066213198006153,0.023027906194329262
0.005059096030890942,0.026207279413938522
0.005283265840262175,0.026486368849873543
0.004900886211544275,0.02538546547293663
0.005517465993762016,0.023359104990959167
0.005165336653590202,0.025112349539995193
0.005248941946774721,0.02295621670782566
0.0052047972567379475,0.024929555132985115
0.005315328482538462,0.023979760706424713
0.00508822500705719,0.026726817712187767
0.005258756689727306,0.026763496920466423
0.00506490096449852,0.02539660409092903
0.0052186837419867516,0.023718219250440598
0.005182260647416115,0.023168005049228668
0.005116913467645645,0.025126148015260696
0.005255402997136116,0.022290291264653206
0.005354038905352354,0.02586989663541317
0.005288246087729931,0.023900020867586136
0.005194419529289007,0.023738231509923935
0.005247666034847498,0.023446831852197647
0.005039734300225973,0.02657219208776951
0.005279160104691982,0.026586171239614487
0.005257069133222103,0.027736200019717216
0.005152400583028793,0.02560751512646675
0.005001654848456383,0.02597975917160511
0.005260320380330086,0.023834379389882088
0.005171042401343584,0.02367129735648632
0.005178655963391066,0.024392783641815186
0.005168011412024498,0.02350875921547413
0.005166760645806789,0.02402729168534279
0.005077757406979799,0.024168087169528008
0.004956597927957773,0.024041742086410522
0.004928028676658869,0.023469965904951096
0.0054105124436318874,0.02836201898753643
